 ,secID,ticker,exchangeCD,secShortName,secFullName,industryVersionCD,industry,industryID,industrySymbol,intoDate,outDate,isNew,industryID1,industryName1,industryID2,industryName2
9889,600449.XSHG,600449,XSHG,宁夏建材,宁夏建材集团股份有限公司,10303,申万行业分类,10303290102,250102,2008/6/2,2014/1/1,0,1030329,建筑建材,103032901,建筑材料
9890,600452.XSHG,600452,XSHG,涪陵电力,重庆涪陵电力实业股份有限公司,10303,申万行业分类,10303180101,410101,2004/3/2,2007/7/2,0,1030318,公用事业,103031801,电力
9891,600452.XSHG,600452,XSHG,涪陵电力,重庆涪陵电力实业股份有限公司,10303,申万行业分类,10303180101,410101,2007/7/2,2008/1/2,0,1030318,公用事业,103031801,电力
9892,600452.XSHG,600452,XSHG,涪陵电力,重庆涪陵电力实业股份有限公司,10303,申万行业分类,10303180101,410101,2008/1/2,2008/6/2,0,1030318,公用事业,103031801,电力
9893,600452.XSHG,600452,XSHG,涪陵电力,重庆涪陵电力实业股份有限公司,10303,申万行业分类,10303180101,410101,2008/6/2,2015/10/26,0,1030318,公用事业,103031801,电力
9894,600452.XSHG,600452,XSHG,涪陵电力,重庆涪陵电力实业股份有限公司,10303,申万行业分类,10303180101,410101,2015/10/26,,1,1030318,公用事业,103031801,电力
9895,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303070405,620305,2014/1/1,2014/7/1,0,1030307,建筑装饰,103030704,基础建设
9896,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303250201,710201,2014/7/1,2015/11/2,0,1030325,计算机,103032502,计算机应用
9897,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303250201,710201,2015/11/2,2017/6/29,0,1030325,计算机,103032502,计算机应用
9898,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303280101,510101,2017/6/29,,1,1030328,综合,103032801,综合
9899,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303290202,250204,2013/7/1,2014/1/1,0,1030329,建筑建材,103032902,建筑装饰
9900,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303340301,470302,2011/10/10,2013/7/1,0,1030334,信息服务,103033403,计算机应用
9901,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303340302,470303,2008/6/2,2011/10/10,0,1030334,信息服务,103033403,计算机应用
9902,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303340303,470301,2004/3/26,2007/7/2,0,1030334,信息服务,103033403,计算机应用
9903,600455.XSHG,600455,XSHG,博通股份,西安博通资讯股份有限公司,10303,申万行业分类,10303340303,470301,2007/7/2,2008/6/2,0,1030334,信息服务,103033403,计算机应用
9904,600456.XSHG,600456,XSHG,宝钛股份,宝鸡钛业股份有限公司,10303,申万行业分类,10303050304,240504,2014/1/1,,1,1030305,有色金属,103030503,稀有金属
9905,600456.XSHG,600456,XSHG,宝钛股份,宝鸡钛业股份有限公司,10303,申万行业分类,10303050505,240106,2007/7/2,2008/6/2,0,1030305,有色金属,103030505,有色金属冶炼与加工
9906,600456.XSHG,600456,XSHG,宝钛股份,宝鸡钛业股份有限公司,10303,申万行业分类,10303050505,240106,2008/6/2,2014/1/1,0,1030305,有色金属,103030505,有色金属冶炼与加工
9907,600456.XSHG,600456,XSHG,宝钛股份,宝鸡钛业股份有限公司,10303,申万行业分类,10303050506,240101,2000/4/12,2007/7/2,0,1030305,有色金属,103030505,有色金属冶炼与加工
9908,600458.XSHG,600458,XSHG,时代新材,株洲时代新材料科技股份有限公司,10303,申万行业分类,10303030309,220309,2014/1/1,2016/8/11,0,1030303,化工,103030303,化学制品
9909,600458.XSHG,600458,XSHG,时代新材,株洲时代新材料科技股份有限公司,10303,申万行业分类,10303030309,220309,2016/8/11,2017/2/21,0,1030303,化工,103030303,化学制品
9910,600458.XSHG,600458,XSHG,时代新材,株洲时代新材料科技股份有限公司,10303,申万行业分类,10303030309,220309,2017/2/21,,1,1030303,化工,103030303,化学制品
9911,600458.XSHG,600458,XSHG,时代新材,株洲时代新材料科技股份有限公司,10303,申万行业分类,10303030602,220602,2008/6/2,2009/6/1,0,1030303,化工,103030306,橡胶
9912,600458.XSHG,600458,XSHG,时代新材,株洲时代新材料科技股份有限公司,10303,申万行业分类,10303030701,220701,2009/6/1,2014/1/1,0,1030303,化工,103030307,化工新材料
9913,600458.XSHG,600458,XSHG,时代新材,株洲时代新材料科技股份有限公司,10303,申万行业分类,10303050401,240201,2002/12/19,2007/7/2,0,1030305,有色金属,103030504,金属非金属新材料
9914,600458.XSHG,600458,XSHG,时代新材,株洲时代新材料科技股份有限公司,10303,申万行业分类,10303050401,240201,2007/7/2,2008/6/2,0,1030305,有色金属,103030504,金属非金属新材料
9915,600459.XSHG,600459,XSHG,贵研铂业,贵研铂业股份有限公司,10303,申万行业分类,10303050304,240504,2014/1/1,2015/7/29,0,1030305,有色金属,103030503,稀有金属
9916,600459.XSHG,600459,XSHG,贵研铂业,贵研铂业股份有限公司,10303,申万行业分类,10303050304,240504,2015/7/29,2015/10/28,0,1030305,有色金属,103030503,稀有金属
9917,600459.XSHG,600459,XSHG,贵研铂业,贵研铂业股份有限公司,10303,申万行业分类,10303050304,240504,2015/10/28,,1,1030305,有色金属,103030503,稀有金属
9918,600459.XSHG,600459,XSHG,贵研铂业,贵研铂业股份有限公司,10303,申万行业分类,10303050401,240201,2003/5/15,2007/7/2,0,1030305,有色金属,103030504,金属非金属新材料
9919,600459.XSHG,600459,XSHG,贵研铂业,贵研铂业股份有限公司,10303,申万行业分类,10303050505,240106,2007/7/2,2008/6/2,0,1030305,有色金属,103030505,有色金属冶炼与加工
9920,600459.XSHG,600459,XSHG,贵研铂业,贵研铂业股份有限公司,10303,申万行业分类,10303050505,240106,2008/6/2,2014/1/1,0,1030305,有色金属,103030505,有色金属冶炼与加工
9921,600460.XSHG,600460,XSHG,士兰微,杭州士兰微电子股份有限公司,10303,申万行业分类,10303120101,270101,2003/3/11,2007/7/2,0,1030312,电子,103031201,半导体
9922,600460.XSHG,600460,XSHG,士兰微,杭州士兰微电子股份有限公司,10303,申万行业分类,10303120101,270101,2007/7/2,2008/6/2,0,1030312,电子,103031201,半导体
9923,600460.XSHG,600460,XSHG,士兰微,杭州士兰微电子股份有限公司,10303,申万行业分类,10303120101,270101,2008/6/2,2011/1/10,0,1030312,电子,103031201,半导体
9924,600460.XSHG,600460,XSHG,士兰微,杭州士兰微电子股份有限公司,10303,申万行业分类,10303120101,270101,2015/10/31,2016/8/4,0,1030312,电子,103031201,半导体
9925,600460.XSHG,600460,XSHG,士兰微,杭州士兰微电子股份有限公司,10303,申万行业分类,10303120101,270101,2016/8/4,,1,1030312,电子,103031201,半导体
9926,600460.XSHG,600460,XSHG,士兰微,杭州士兰微电子股份有限公司,10303,申万行业分类,10303120302,270302,2011/1/10,2011/10/10,0,1030312,电子,103031203,光学光电子
9927,600460.XSHG,600460,XSHG,士兰微,杭州士兰微电子股份有限公司,10303,申万行业分类,10303120302,270302,2011/10/10,2015/10/31,0,1030312,电子,103031203,光学光电子
9928,600461.XSHG,600461,XSHG,洪城水业,江西洪城水业股份有限公司,10303,申万行业分类,10303180201,410201,2015/10/26,,1,1030318,公用事业,103031802,水务
9929,600461.XSHG,600461,XSHG,洪城水业,江西洪城水业股份有限公司,10303,申万行业分类,10303180201,410201,2006/9/1,2007/7/2,0,1030318,公用事业,103031802,水务
9930,600461.XSHG,600461,XSHG,洪城水业,江西洪城水业股份有限公司,10303,申万行业分类,10303180201,410201,2007/7/2,2008/1/2,0,1030318,公用事业,103031802,水务
9931,600461.XSHG,600461,XSHG,洪城水业,江西洪城水业股份有限公司,10303,申万行业分类,10303180201,410201,2008/1/2,2008/6/2,0,1030318,公用事业,103031802,水务
9932,600461.XSHG,600461,XSHG,洪城水业,江西洪城水业股份有限公司,10303,申万行业分类,10303180201,410201,2008/6/2,2015/10/26,0,1030318,公用事业,103031802,水务
9933,600461.XSHG,600461,XSHG,洪城水业,江西洪城水业股份有限公司,10303,申万行业分类,10303180401,410401,2004/5/31,2006/9/1,0,1030318,公用事业,103031804,环保工程及服务
9934,600462.XSHG,600462,XSHG,九有股份,深圳九有股份有限公司,10303,申万行业分类,10303160101,360101,2003/9/1,2007/7/2,0,1030316,轻工制造,103031601,造纸
9935,600462.XSHG,600462,XSHG,九有股份,深圳九有股份有限公司,10303,申万行业分类,10303160101,360101,2007/7/2,2008/1/2,0,1030316,轻工制造,103031601,造纸
9936,600462.XSHG,600462,XSHG,九有股份,深圳九有股份有限公司,10303,申万行业分类,10303160101,360101,2008/1/2,2008/6/2,0,1030316,轻工制造,103031601,造纸
9937,600462.XSHG,600462,XSHG,九有股份,深圳九有股份有限公司,10303,申万行业分类,10303270202,730202,2014/1/1,,1,1030327,通信,103032702,通信设备
9938,600462.XSHG,600462,XSHG,九有股份,深圳九有股份有限公司,10303,申万行业分类,10303320103,320103,2008/6/2,2014/1/1,0,1030332,信息设备,103033201,通信设备
9939,600463.XSHG,600463,XSHG,空港股份,北京空港科技园区股份有限公司,10303,申万行业分类,10303200101,430101,2004/3/8,2004/4/1,0,1030320,房地产,103032001,房地产开发
9940,600463.XSHG,600463,XSHG,空港股份,北京空港科技园区股份有限公司,10303,申万行业分类,10303200201,430201,2004/4/1,2007/7/2,0,1030320,房地产,103032002,园区开发
9941,600463.XSHG,600463,XSHG,空港股份,北京空港科技园区股份有限公司,10303,申万行业分类,10303200201,430201,2007/7/2,2008/1/2,0,1030320,房地产,103032002,园区开发
9942,600463.XSHG,600463,XSHG,空港股份,北京空港科技园区股份有限公司,10303,申万行业分类,10303200201,430201,2008/1/2,2008/6/2,0,1030320,房地产,103032002,园区开发
9943,600463.XSHG,600463,XSHG,空港股份,北京空港科技园区股份有限公司,10303,申万行业分类,10303200201,430201,2008/6/2,,1,1030320,房地产,103032002,园区开发
9944,600466.XSHG,600466,XSHG,蓝光发展,四川蓝光发展股份有限公司,10303,申万行业分类,10303170201,370201,2001/2/12,2007/7/2,0,1030317,医药生物,103031702,中药
9945,600466.XSHG,600466,XSHG,蓝光发展,四川蓝光发展股份有限公司,10303,申万行业分类,10303170201,370201,2007/7/2,2008/1/2,0,1030317,医药生物,103031702,中药
9946,600466.XSHG,600466,XSHG,蓝光发展,四川蓝光发展股份有限公司,10303,申万行业分类,10303170201,370201,2008/1/2,2008/6/2,0,1030317,医药生物,103031702,中药
9947,600466.XSHG,600466,XSHG,蓝光发展,四川蓝光发展股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,2016/7/11,0,1030320,房地产,103032001,房地产开发
9948,600466.XSHG,600466,XSHG,蓝光发展,四川蓝光发展股份有限公司,10303,申万行业分类,10303200101,430101,2016/7/11,,1,1030320,房地产,103032001,房地产开发
9949,600467.XSHG,600467,XSHG,好当家,山东好当家海洋发展股份有限公司,10303,申万行业分类,10303010202,110202,2004/4/1,2007/7/2,0,1030301,农林牧渔,103030102,渔业
9950,600467.XSHG,600467,XSHG,好当家,山东好当家海洋发展股份有限公司,10303,申万行业分类,10303010202,110202,2007/7/2,2008/1/2,0,1030301,农林牧渔,103030102,渔业
9951,600467.XSHG,600467,XSHG,好当家,山东好当家海洋发展股份有限公司,10303,申万行业分类,10303010202,110202,2008/1/2,2008/6/2,0,1030301,农林牧渔,103030102,渔业
9952,600467.XSHG,600467,XSHG,好当家,山东好当家海洋发展股份有限公司,10303,申万行业分类,10303010202,110202,2008/6/2,2015/8/1,0,1030301,农林牧渔,103030102,渔业
9953,600467.XSHG,600467,XSHG,好当家,山东好当家海洋发展股份有限公司,10303,申万行业分类,10303010202,110202,2015/8/1,2015/8/21,0,1030301,农林牧渔,103030102,渔业
9954,600467.XSHG,600467,XSHG,好当家,山东好当家海洋发展股份有限公司,10303,申万行业分类,10303010202,110202,2015/8/21,,1,1030301,农林牧渔,103030102,渔业
9955,600468.XSHG,600468,XSHG,百利电气,天津百利特精电气股份有限公司,10303,申万行业分类,10303080403,630403,2014/1/1,2017/5/10,0,1030308,电气设备,103030804,高低压设备
9956,600468.XSHG,600468,XSHG,百利电气,天津百利特精电气股份有限公司,10303,申万行业分类,10303080403,630403,2017/5/10,,1,1030308,电气设备,103030804,高低压设备
9957,600468.XSHG,600468,XSHG,百利电气,天津百利特精电气股份有限公司,10303,申万行业分类,10303300102,260102,2001/6/12,2007/7/2,0,1030330,机械设备,103033001,通用机械
9958,600468.XSHG,600468,XSHG,百利电气,天津百利特精电气股份有限公司,10303,申万行业分类,10303300404,260404,2007/7/2,2008/6/2,0,1030330,机械设备,103033004,电气设备
9959,600468.XSHG,600468,XSHG,百利电气,天津百利特精电气股份有限公司,10303,申万行业分类,10303300404,260404,2008/6/2,2014/1/1,0,1030330,机械设备,103033004,电气设备
9960,600469.XSHG,600469,XSHG,风神股份,风神轮胎股份有限公司,10303,申万行业分类,10303030601,220601,2003/10/16,2007/7/2,0,1030303,化工,103030306,橡胶
9961,600469.XSHG,600469,XSHG,风神股份,风神轮胎股份有限公司,10303,申万行业分类,10303030601,220601,2007/7/2,2008/1/2,0,1030303,化工,103030306,橡胶
9962,600469.XSHG,600469,XSHG,风神股份,风神轮胎股份有限公司,10303,申万行业分类,10303030601,220601,2008/1/2,2008/6/2,0,1030303,化工,103030306,橡胶
9963,600469.XSHG,600469,XSHG,风神股份,风神轮胎股份有限公司,10303,申万行业分类,10303030601,220601,2008/6/2,2015/10/26,0,1030303,化工,103030306,橡胶
9964,600469.XSHG,600469,XSHG,风神股份,风神轮胎股份有限公司,10303,申万行业分类,10303030601,220601,2015/10/26,2017/2/27,0,1030303,化工,103030306,橡胶
9965,600469.XSHG,600469,XSHG,风神股份,风神轮胎股份有限公司,10303,申万行业分类,10303030601,220601,2017/2/27,,1,1030303,化工,103030306,橡胶
9966,600470.XSHG,600470,XSHG,六国化工,安徽六国化工股份有限公司,10303,申万行业分类,10303030302,220302,2004/3/2,2007/7/2,0,1030303,化工,103030303,化学制品
9967,600470.XSHG,600470,XSHG,六国化工,安徽六国化工股份有限公司,10303,申万行业分类,10303030302,220302,2007/7/2,2008/1/2,0,1030303,化工,103030303,化学制品
9968,600470.XSHG,600470,XSHG,六国化工,安徽六国化工股份有限公司,10303,申万行业分类,10303030302,220302,2008/1/2,2008/6/2,0,1030303,化工,103030303,化学制品
9969,600470.XSHG,600470,XSHG,六国化工,安徽六国化工股份有限公司,10303,申万行业分类,10303030302,220302,2008/6/2,,1,1030303,化工,103030303,化学制品
9970,600472.XSHG,600472,XSHG,包头铝业,包头铝业股份有限公司,10303,申万行业分类,10303050101,240301,2014/1/1,,1,1030305,有色金属,103030501,工业金属
9971,600472.XSHG,600472,XSHG,包头铝业,包头铝业股份有限公司,10303,申万行业分类,10303050501,240102,2007/7/2,2014/1/1,0,1030305,有色金属,103030505,有色金属冶炼与加工
9972,600472.XSHG,600472,XSHG,包头铝业,包头铝业股份有限公司,10303,申万行业分类,10303050506,240101,2005/4/6,2007/7/2,0,1030305,有色金属,103030505,有色金属冶炼与加工
9973,600475.XSHG,600475,XSHG,华光股份,无锡华光锅炉股份有限公司,10303,申万行业分类,10303080306,630306,2014/1/1,2017/5/10,0,1030308,电气设备,103030803,电源设备
9974,600475.XSHG,600475,XSHG,华光股份,无锡华光锅炉股份有限公司,10303,申万行业分类,10303080306,630306,2017/5/10,,1,1030308,电气设备,103030803,电源设备
9975,600475.XSHG,600475,XSHG,华光股份,无锡华光锅炉股份有限公司,10303,申万行业分类,10303300403,260403,2003/7/17,2007/7/2,0,1030330,机械设备,103033004,电气设备
9976,600475.XSHG,600475,XSHG,华光股份,无锡华光锅炉股份有限公司,10303,申万行业分类,10303300403,260403,2007/7/2,2008/6/2,0,1030330,机械设备,103033004,电气设备
9977,600475.XSHG,600475,XSHG,华光股份,无锡华光锅炉股份有限公司,10303,申万行业分类,10303300403,260403,2008/6/2,2014/1/1,0,1030330,机械设备,103033004,电气设备
9978,600476.XSHG,600476,XSHG,湘邮科技,湖南湘邮科技股份有限公司,10303,申万行业分类,10303250202,710202,2014/1/1,2015/11/2,0,1030325,计算机,103032502,计算机应用
9979,600476.XSHG,600476,XSHG,湘邮科技,湖南湘邮科技股份有限公司,10303,申万行业分类,10303250202,710202,2015/11/2,2015/11/3,0,1030325,计算机,103032502,计算机应用
9980,600476.XSHG,600476,XSHG,湘邮科技,湖南湘邮科技股份有限公司,10303,申万行业分类,10303250202,710202,2015/11/3,,1,1030325,计算机,103032502,计算机应用
9981,600476.XSHG,600476,XSHG,湘邮科技,湖南湘邮科技股份有限公司,10303,申万行业分类,10303340302,470303,2008/6/2,2014/1/1,0,1030334,信息服务,103033403,计算机应用
9982,600476.XSHG,600476,XSHG,湘邮科技,湖南湘邮科技股份有限公司,10303,申万行业分类,10303340303,470301,2003/12/5,2007/7/2,0,1030334,信息服务,103033403,计算机应用
9983,600476.XSHG,600476,XSHG,湘邮科技,湖南湘邮科技股份有限公司,10303,申万行业分类,10303340303,470301,2007/7/2,2008/6/2,0,1030334,信息服务,103033403,计算机应用
9984,600477.XSHG,600477,XSHG,杭萧钢构,杭萧钢构股份有限公司,10303,申万行业分类,10303070501,620401,2016/9/14,,1,1030307,建筑装饰,103030705,专业工程
9985,600477.XSHG,600477,XSHG,杭萧钢构,杭萧钢构股份有限公司,10303,申万行业分类,10303070501,620401,2014/1/1,2016/1/12,0,1030307,建筑装饰,103030705,专业工程
9986,600477.XSHG,600477,XSHG,杭萧钢构,杭萧钢构股份有限公司,10303,申万行业分类,10303070501,620401,2016/1/12,2016/9/14,0,1030307,建筑装饰,103030705,专业工程
9987,600477.XSHG,600477,XSHG,杭萧钢构,杭萧钢构股份有限公司,10303,申万行业分类,10303290203,250205,2011/10/10,2014/1/1,0,1030329,建筑建材,103032902,建筑装饰
9988,600477.XSHG,600477,XSHG,杭萧钢构,杭萧钢构股份有限公司,10303,申万行业分类,10303290205,250201,2007/7/2,2008/6/2,0,1030329,建筑建材,103032902,建筑装饰
9989,600477.XSHG,600477,XSHG,杭萧钢构,杭萧钢构股份有限公司,10303,申万行业分类,10303290205,250201,2008/6/2,2011/10/10,0,1030329,建筑建材,103032902,建筑装饰
9990,600477.XSHG,600477,XSHG,杭萧钢构,杭萧钢构股份有限公司,10303,申万行业分类,10303300204,260204,2003/11/7,2007/7/2,0,1030330,机械设备,103033002,专用设备
9991,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303050401,240201,2003/9/15,2007/7/2,0,1030305,有色金属,103030504,金属非金属新材料
9992,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303050401,240201,2007/7/2,2008/1/2,0,1030305,有色金属,103030504,金属非金属新材料
9993,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303050401,240201,2008/1/2,2008/6/2,0,1030305,有色金属,103030504,金属非金属新材料
9994,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303050401,240201,2008/6/2,2015/8/4,0,1030305,有色金属,103030504,金属非金属新材料
9995,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303050401,240201,2015/8/4,2015/11/2,0,1030305,有色金属,103030504,金属非金属新材料
9996,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303050401,240201,2015/11/2,2016/4/18,0,1030305,有色金属,103030504,金属非金属新材料
9997,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303050401,240201,2016/4/18,2017/6/29,0,1030305,有色金属,103030504,金属非金属新材料
9998,600478.XSHG,600478,XSHG,科力远,湖南科力远新能源股份有限公司,10303,申万行业分类,10303120501,270501,2017/6/29,,1,1030312,电子,103031205,电子制造
9999,600479.XSHG,600479,XSHG,千金药业,株洲千金药业股份有限公司,10303,申万行业分类,10303170201,370201,2004/3/10,2007/7/2,0,1030317,医药生物,103031702,中药
10000,600479.XSHG,600479,XSHG,千金药业,株洲千金药业股份有限公司,10303,申万行业分类,10303170201,370201,2007/7/2,2008/1/2,0,1030317,医药生物,103031702,中药
10001,600479.XSHG,600479,XSHG,千金药业,株洲千金药业股份有限公司,10303,申万行业分类,10303170201,370201,2008/1/2,2008/6/2,0,1030317,医药生物,103031702,中药
10002,600479.XSHG,600479,XSHG,千金药业,株洲千金药业股份有限公司,10303,申万行业分类,10303170201,370201,2008/6/2,2015/11/2,0,1030317,医药生物,103031702,中药
10003,600479.XSHG,600479,XSHG,千金药业,株洲千金药业股份有限公司,10303,申万行业分类,10303170201,370201,2015/11/2,,1,1030317,医药生物,103031702,中药
10004,600480.XSHG,600480,XSHG,凌云股份,凌云工业股份有限公司,10303,申万行业分类,10303110201,280201,2014/1/1,2016/7/21,0,1030311,汽车,103031102,汽车零部件
10005,600480.XSHG,600480,XSHG,凌云股份,凌云工业股份有限公司,10303,申万行业分类,10303110201,280201,2016/7/21,,1,1030311,汽车,103031102,汽车零部件
10006,600480.XSHG,600480,XSHG,凌云股份,凌云工业股份有限公司,10303,申万行业分类,10303310201,310201,2003/8/12,2007/7/2,0,1030331,交运设备,103033102,汽车零部件
10007,600480.XSHG,600480,XSHG,凌云股份,凌云工业股份有限公司,10303,申万行业分类,10303310201,310201,2007/7/2,2008/6/2,0,1030331,交运设备,103033102,汽车零部件
10008,600480.XSHG,600480,XSHG,凌云股份,凌云工业股份有限公司,10303,申万行业分类,10303310201,310201,2008/6/2,2014/1/1,0,1030331,交运设备,103033102,汽车零部件
10009,600481.XSHG,600481,XSHG,双良节能,双良节能系统股份有限公司,10303,申万行业分类,10303030501,220501,2008/6/2,2011/10/10,0,1030303,化工,103030305,塑料
10010,600481.XSHG,600481,XSHG,双良节能,双良节能系统股份有限公司,10303,申万行业分类,10303090105,640105,2014/1/1,,1,1030309,机械设备,103030901,通用机械
10011,600481.XSHG,600481,XSHG,双良节能,双良节能系统股份有限公司,10303,申万行业分类,10303300105,260105,2003/4/22,2007/7/2,0,1030330,机械设备,103033001,通用机械
10012,600481.XSHG,600481,XSHG,双良节能,双良节能系统股份有限公司,10303,申万行业分类,10303300105,260105,2007/7/2,2008/6/2,0,1030330,机械设备,103033001,通用机械
10013,600481.XSHG,600481,XSHG,双良节能,双良节能系统股份有限公司,10303,申万行业分类,10303300105,260105,2011/10/10,2014/1/1,0,1030330,机械设备,103033001,通用机械
10014,600482.XSHG,600482,XSHG,中国动力,中国船舶重工集团动力股份有限公司,10303,申万行业分类,10303080305,630305,2017/6/29,,1,1030308,电气设备,103030803,电源设备
10015,600482.XSHG,600482,XSHG,中国动力,中国船舶重工集团动力股份有限公司,10303,申万行业分类,10303110201,280201,2014/1/1,2016/7/21,0,1030311,汽车,103031102,汽车零部件
10016,600482.XSHG,600482,XSHG,中国动力,中国船舶重工集团动力股份有限公司,10303,申万行业分类,10303110201,280201,2016/7/21,2016/9/13,0,1030311,汽车,103031102,汽车零部件
10017,600482.XSHG,600482,XSHG,中国动力,中国船舶重工集团动力股份有限公司,10303,申万行业分类,10303110201,280201,2016/9/13,2017/6/29,0,1030311,汽车,103031102,汽车零部件
10018,600482.XSHG,600482,XSHG,中国动力,中国船舶重工集团动力股份有限公司,10303,申万行业分类,10303310201,310201,2007/7/2,2008/6/2,0,1030331,交运设备,103033102,汽车零部件
10019,600482.XSHG,600482,XSHG,中国动力,中国船舶重工集团动力股份有限公司,10303,申万行业分类,10303310201,310201,2008/6/2,2014/1/1,0,1030331,交运设备,103033102,汽车零部件
10020,600482.XSHG,600482,XSHG,中国动力,中国船舶重工集团动力股份有限公司,10303,申万行业分类,10303310201,310201,2004/7/13,2007/7/2,0,1030331,交运设备,103033102,汽车零部件
10021,600483.XSHG,600483,XSHG,福能股份,福建福能股份有限公司,10303,申万行业分类,10303150102,350102,2004/5/28,2007/7/2,0,1030315,纺织服装,103031501,纺织制造
10022,600483.XSHG,600483,XSHG,福能股份,福建福能股份有限公司,10303,申万行业分类,10303150102,350102,2007/7/2,2008/6/2,0,1030315,纺织服装,103031501,纺织制造
10023,600483.XSHG,600483,XSHG,福能股份,福建福能股份有限公司,10303,申万行业分类,10303150102,350102,2008/6/2,2011/1/10,0,1030315,纺织服装,103031501,纺织制造
10024,600483.XSHG,600483,XSHG,福能股份,福建福能股份有限公司,10303,申万行业分类,10303150106,350106,2011/1/10,2011/10/10,0,1030315,纺织服装,103031501,纺织制造
10025,600483.XSHG,600483,XSHG,福能股份,福建福能股份有限公司,10303,申万行业分类,10303150106,350106,2011/10/10,2015/7/1,0,1030315,纺织服装,103031501,纺织制造
10026,600483.XSHG,600483,XSHG,福能股份,福建福能股份有限公司,10303,申万行业分类,10303180101,410101,2015/7/1,2015/10/26,0,1030318,公用事业,103031801,电力
10027,600483.XSHG,600483,XSHG,福能股份,福建福能股份有限公司,10303,申万行业分类,10303180101,410101,2015/10/26,,1,1030318,公用事业,103031801,电力
10028,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303270203,730203,2014/1/1,2015/8/27,0,1030327,通信,103032702,通信设备
10029,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303270203,730203,2015/8/27,2015/11/3,0,1030327,通信,103032702,通信设备
10030,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303270203,730203,2015/11/3,,1,1030327,通信,103032702,通信设备
10031,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303320101,320101,2008/4/17,2008/6/2,0,1030332,信息设备,103033201,通信设备
10032,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303320103,320103,2008/6/2,2011/10/10,0,1030332,信息设备,103033201,通信设备
10033,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303320104,320104,2011/10/10,2014/1/1,0,1030332,信息设备,103033201,通信设备
10034,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303340303,470301,2003/8/4,2007/7/2,0,1030334,信息服务,103033403,计算机应用
10035,600485.XSHG,600485,XSHG,信威集团,北京信威科技集团股份有限公司,10303,申万行业分类,10303340303,470301,2007/7/2,2008/4/17,0,1030334,信息服务,103033403,计算机应用
10036,600486.XSHG,600486,XSHG,扬农化工,江苏扬农化工股份有限公司,10303,申万行业分类,10303030303,220303,2002/4/1,2007/7/2,0,1030303,化工,103030303,化学制品
10037,600486.XSHG,600486,XSHG,扬农化工,江苏扬农化工股份有限公司,10303,申万行业分类,10303030303,220303,2007/7/2,2008/1/2,0,1030303,化工,103030303,化学制品
10038,600486.XSHG,600486,XSHG,扬农化工,江苏扬农化工股份有限公司,10303,申万行业分类,10303030303,220303,2008/1/2,2008/6/2,0,1030303,化工,103030303,化学制品
10039,600486.XSHG,600486,XSHG,扬农化工,江苏扬农化工股份有限公司,10303,申万行业分类,10303030303,220303,2008/6/2,2015/10/26,0,1030303,化工,103030303,化学制品
10040,600486.XSHG,600486,XSHG,扬农化工,江苏扬农化工股份有限公司,10303,申万行业分类,10303030303,220303,2015/10/26,,1,1030303,化工,103030303,化学制品
10041,600487.XSHG,600487,XSHG,亨通光电,江苏亨通光电股份有限公司,10303,申万行业分类,10303270202,730202,2014/1/1,2015/11/3,0,1030327,通信,103032702,通信设备
